Data;Hora;PRECIPITAÇÃO TOTAL;PRESSAO ATMOSFERICA;PRESSÃO ATMOSFERICA MAX (mB);PRESSÃO ATMOSFERICA MIN (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR BULBO SECO (°C);TEMP PONTO DE ORVALHO (°C);TEMP MAX (°C);TEMP MÍN (°C);TEMP ORVALHO MAX (°C);TEMP ORVALHO MIN (°C);UMIDADE REL. MAX (%);UMIDADE REL. MIN (%);UMIDADE RELATIVA DO AR (%);VENTO DIREÇÃO (gr)°;VENTO RAJADA (m/s);VENTO VELOCIDADE (m/s);Unnamed: 19
2023-01-03;13:00:00;0.0;937.0;937.0;936.6;1529.6;22.2;19.0;22.6;20.4;21.3;19.0;99.0;82.0;82.0;241.0;6.2;0.2;
2023-01-03;14:00:00;0.0;937.0;937.1;937.0;2069.5;23.5;19.1;23.6;22.0;20.1;18.4;82.0;75.0;76.0;195.0;6.2;0.2;
2023-01-03;15:00:00;0.0;936.2;937.0;936.2;3227.1;25.4;19.9;25.4;23.3;20.1;18.3;80.0;70.0;72.0;199.0;5.9;0.3;
2023-01-03;16:00:00;0.0;935.1;936.2;935.1;3052.0;26.2;19.6;26.4;24.6;20.8;18.7;74.0;67.0;67.0;198.0;7.4;0.3;
2023-01-03;17:00:00;0.0;933.9;935.1;933.9;3282.6;26.3;19.1;27.8;25.6;20.6;18.5;69.0;60.0;65.0;233.0;7.6;0.4;
2023-01-03;18:00:00;0.0;932.9;933.9;932.8;2706.3;25.9;19.3;28.2;25.9;20.4;18.6;67.0;59.0;67.0;253.0;6.6;1.3;
2023-01-03;19:00:00;0.0;932.2;932.9;932.2;1412.8;26.7;20.2;27.1;24.8;20.4;18.8;72.0;63.0;68.0;253.0;8.8;1.6;
2023-01-03;20:00:00;0.0;931.9;932.2;931.9;1871.1;26.0;19.8;26.8;25.6;20.7;19.1;70.0;65.0;69.0;253.0;7.0;0.0;
2023-01-03;21:00:00;0.0;932.4;932.4;931.9;1263.0;25.7;19.6;26.7;25.7;20.7;19.4;70.0;66.0;69.0;253.0;1.9;0.0;
2023-01-03;22:00:00;0.0;932.8;932.8;932.3;171.4;24.0;20.0;25.7;23.9;20.1;19.4;79.0;69.0;78.0;234.0;1.9;0.0;
2023-01-03;23:00:00;0.0;933.3;933.3;932.8;171.4;23.8;20.2;24.0;23.5;20.3;20.0;82.0;78.0;80.0;193.0;0.0;0.0;
2023-01-04;00:00:00;0.0;933.5;933.6;933.3;171.4;23.2;20.1;23.8;23.2;20.2;20.1;83.0;80.0;83.0;252.0;0.0;0.0;
2023-01-04;01:00:00;0.0;934.0;934.0;933.5;171.4;22.9;20.4;23.2;22.7;20.4;20.1;86.0;83.0;86.0;250.0;0.0;0.0;
2023-01-04;02:00:00;0.0;934.7;934.7;934.0;171.4;22.1;20.8;23.0;21.8;20.8;20.2;92.0;86.0;92.0;213.0;0.0;0.0;
2023-01-04;03:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;04:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;05:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;06:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;07:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;08:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;09:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;10:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;11:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;12:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;13:00:00;0.0;934.4;934.7;934.3;171.4;21.6;20.3;22.1;21.5;20.7;20.1;92.0;91.0;92.0;235.0;0.0;0.0;
2023-01-04;14:00:00;0.2;934.4;934.7;934.3;297.6;20.1;20.1;22.1;21.5;20.7;20.1;92.0;91.0;100.0;250.0;0.0;0.0;
